epoch,step,train_loss,val_loss
9,3489,0.37477962343107096,
9,3499,0.37734924968669,
9,3509,0.4065835974043217,
9,3519,0.3817579386922989,
9,3529,0.3725743828132543,
9,3539,0.3913384565753294,
9,3549,0.39022625369822245,
9,3559,0.38663096145142367,
9,3569,0.36558140373142733,
9,3579,0.394444669461818,
9,3589,0.37770888970233696,
9,3599,0.38006532323765474,
9,3609,0.3840860251718108,
9,3619,0.3910773681779803,
9,3629,0.3765655208166299,
9,3639,0.3757248878740436,
9,3649,0.3510210741392169,
9,3659,0.36528846716090657,
9,3669,0.38732151095946465,
9,3679,0.3858023589933991,
9,3689,0.36945784400737686,
9,3699,0.3829822678034023,
9,3709,0.3378450368383435,
9,3719,0.40512439890852237,
9,3729,0.38857674404106574,
9,3739,0.37054007382129744,
9,3739,,0.5430741971027929
10,3749,0.3595073985316035,
10,3759,0.3784536276120243,
10,3769,0.38788311417855464,
10,3779,0.36270721214172413,
10,3789,0.354937662457582,
10,3799,0.39126304533680784,
10,3809,0.3995454757037048,
10,3819,0.3875118288411611,
10,3829,0.33716767317851737,
10,3839,0.3697175664885437,
10,3849,0.3821331929318609,
10,3859,0.35093262749664955,
10,3869,0.40765673500252275,
10,3879,0.3574238510678949,
10,3889,0.37749317628146584,
10,3899,0.394236755236269,
10,3909,0.4060349586733823,
10,3919,0.39518524260322985,
10,3929,0.3731765270515602,
10,3939,0.40031951234861973,
10,3949,0.39571138050524823,
10,3959,0.3799760030712123,
10,3969,0.3882024106363575,
10,3979,0.37758267540880963,
10,3989,0.3647183981435965,
10,3999,0.3875349187450261,
10,4009,0.3993857957861029,
10,4019,0.40231517763881725,
10,4029,0.38106146092889476,
10,4039,0.3583571074505206,
10,4049,0.3921019913572432,
10,4059,0.36961852890729424,
10,4069,0.38923838183785264,
10,4079,0.3918123627835608,
10,4089,0.3970179126474953,
10,4099,0.3779744443317563,
10,4109,0.3756726228595227,
10,4113,,0.5448253151172999
11,4119,0.37627266236384127,
11,4129,0.36888881789466194,
11,4139,0.37515525701696373,
11,4149,0.35758940823741636,
11,4159,0.3693988123362262,
11,4169,0.3698168666375947,
11,4179,0.355497835641185,
11,4189,0.3877697923725523,
11,4199,0.37241500265569877,
11,4209,0.3802368277633255,
11,4219,0.37880004028880904,
11,4229,0.3745232736861982,
11,4239,0.3868857352713025,
11,4249,0.37593897631842205,
11,4259,0.36958660369108465,
11,4269,0.3935078531678416,
11,4279,0.36733311229477517,
11,4289,0.40665720415009166,
11,4299,0.3817172186535361,
11,4309,0.381301366517888,
11,4319,0.3607339809451251,
11,4329,0.39161460558238687,
11,4339,0.35734559782691094,
11,4349,0.36995558248479954,
11,4359,0.3745789333163413,
11,4369,0.37274341821077206,
11,4379,0.36746730641083564,
11,4389,0.3674932732089735,
11,4399,0.3962313253807291,
11,4409,0.3779761384487207,
11,4419,0.359821920157371,
11,4429,0.39521422190856514,
11,4439,0.3704641775454141,
11,4449,0.3777572176754627,
11,4459,0.3486005073221561,
11,4469,0.3535761882200422,
11,4479,0.36592478150508617,
11,4487,,0.5454999919864562
12,4489,0.36487333705752795,
12,4499,0.3638790985410936,
12,4509,0.34990424150510685,
12,4519,0.37166169079381195,
12,4529,0.39311042308295613,
12,4539,0.37360336537569055,
12,4549,0.3662639876091237,
12,4559,0.3792490810025696,
12,4569,0.3329152244412823,
12,4579,0.3861491933720008,
12,4589,0.35792737383386186,
12,4599,0.3336886825428967,
12,4609,0.3644361309853985,
12,4619,0.3496208125910608,
12,4629,0.3750087220147368,
12,4639,0.35038659182414567,
12,4649,0.36653329643430577,
12,4659,0.3741871977716869,
12,4669,0.37865869246225303,
12,4679,0.3702252364240928,
12,4689,0.38447125537570614,
12,4699,0.40419578307864806,
12,4709,0.3609420658403078,
12,4719,0.4043270837714613,
12,4729,0.35924014641633806,
12,4739,0.3681201326447945,
12,4749,0.3607676723156968,
12,4759,0.3510028565228568,
12,4769,0.3894352173730645,
12,4779,0.3681037561733246,
12,4789,0.3843205203741952,
12,4799,0.3783682315035362,
12,4809,0.3746211199346129,
12,4819,0.3720616024818275,
12,4829,0.34191656671367343,
12,4839,0.38617839348806987,
12,4849,0.39602750041126683,
12,4859,0.38078597626118527,
12,4861,,0.5445242773236401
